engine,case_id,symbol,scope,axis,volume_status,raw_volume,volume_unit,available_at,bucket,note,cap_on,participation_rate,status,reason,action,shares,fill_px,cash_after,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta
v7,600276.SH_20260916_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260916_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600276.SH_20260917_585_pending_chase,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,chase:T+1,buy,200,43.380001068115234,991315.3237861634,DATA_GAP,DATA_GAP,,,,,
Book,600276.SH_20260917_585_pending_chase,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,buy,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260917_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600276.SH_20260918_585_pending_chase,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,chase:T+1,buy,200,43.65999984741211,991259.2680305481,DATA_GAP,DATA_GAP,,,,,
Book,600276.SH_20260918_585_pending_chase,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,buy,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_884_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_885_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_trial,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_four,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_six,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600276.SH_20260918_894_eight,600276.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
