engine,case_id,scope,axis,scheme,slip_per_side_bp,status,shares,buy_px,sell_px,buy_fee,sell_fee,stamp_fee,net_pnl,net_return,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,pnl_delta,return_delta_bp
v7,000021.SZ_20260917_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260917_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,000021.SZ_20260918_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,5400,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,000021.SZ_20260918_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,68.98999786376953,73.16000366210938,6.898999786376954,7.316000366210938,0.0,402.7855796813965,0.05832485997165471,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,69.02449286270141,73.12342366027832,6.902449286270141,7.312342366027832,0.0,395.6782881053932,0.05726706400966417,DATA_GAP,DATA_GAP,,,,,,-7.107291576003263,-10.57795961990536
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,69.0589878616333,73.08684365844726,6.90589878616333,7.308684365844727,0.0,388.57099652938905,0.056210324786896256,DATA_GAP,DATA_GAP,,,,,,-14.214583152007435,-21.14535184758452
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,69.12797785949707,73.01368365478515,6.912797785949707,7.301368365478516,0.0,374.3564133773807,0.054100010231248954,DATA_GAP,DATA_GAP,,,,,,-28.42916630401578,-42.24849740405753
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,68.98999786376953,73.16000366210938,6.898999786376954,7.316000366210938,0.0,402.7855796813965,0.05832485997165471,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
Book,002025.SZ_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,100,68.98999786376953,73.16000366210938,5.0,5.0,3.658000183105469,403.3425796508791,0.05842158055200972,DATA_GAP,DATA_GAP,,,,,,0.5569999694826038,0.9672058035501557
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,197.06399230957032,204.84801025390627,0.0,7382.105941772461,0.03742302753603429,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.41518725204467,73.12342366027832,197.1625243057251,204.7455862487793,0.0,7181.1538324996945,0.03638612296078588,DATA_GAP,DATA_GAP,,,,,,-200.9521092727664,-10.369045752484096
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.45037725067138,73.08684365844726,197.26105630187988,204.64316224365234,0.0,6980.201723226928,0.035350254254244005,DATA_GAP,DATA_GAP,,,,,,-401.9042185455328,-20.727732817902854
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.5207572479248,73.01368365478515,197.45812029418946,204.43831423339844,0.0,6578.297504681395,0.03328161824447327,DATA_GAP,DATA_GAP,,,,,,-803.8084370910656,-41.41409291561024
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,197.06399230957032,204.84801025390627,0.0,7382.105941772461,0.03742302753603429,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,002025.SZ_20260916_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,59.11919769287109,61.45440307617187,102.42400512695313,7561.020338439936,0.03835684350062293,DATA_GAP,DATA_GAP,,,,,,178.91439666747465,9.338159645886357
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,197.06399230957032,204.84801025390627,0.0,7382.105941772461,0.03742302753603429,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.41518725204467,73.12342366027832,197.1625243057251,204.7455862487793,0.0,7181.1538324996945,0.03638612296078588,DATA_GAP,DATA_GAP,,,,,,-200.9521092727664,-10.369045752484096
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.45037725067138,73.08684365844726,197.26105630187988,204.64316224365234,0.0,6980.201723226928,0.035350254254244005,DATA_GAP,DATA_GAP,,,,,,-401.9042185455328,-20.727732817902854
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.5207572479248,73.01368365478515,197.45812029418946,204.43831423339844,0.0,6578.297504681395,0.03328161824447327,DATA_GAP,DATA_GAP,,,,,,-803.8084370910656,-41.41409291561024
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,197.06399230957032,204.84801025390627,0.0,7382.105941772461,0.03742302753603429,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,002025.SZ_20260916_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.37999725341797,73.16000366210938,59.11919769287109,61.45440307617187,102.42400512695313,7561.020338439936,0.03835684350062293,DATA_GAP,DATA_GAP,,,,,,178.91439666747465,9.338159645886357
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.52999877929688,73.16000366210938,197.48399658203127,204.84801025390627,0.0,6961.681665039039,0.0352166608863016,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,002025.SZ_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.56526377868651,73.12342366027832,197.58273858032226,204.7455862487793,0.0,6760.519343627937,0.03418196157507107,DATA_GAP,DATA_GAP,,,,,,-201.1623214111023,-10.346993112305276
v7,002025.SZ_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.60052877807617,73.08684365844726,197.68148057861328,204.64316224365234,0.0,6559.3570222168055,0.033148295929485976,DATA_GAP,DATA_GAP,,,,,,-402.3246428222337,-20.68364956815623
v7,002025.SZ_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,2800,70.67105877685547,73.01368365478515,197.87896457519534,204.43831423339844,0.0,6157.032379394514,0.031084059445637746,DATA_GAP,DATA_GAP,,,,,,-804.6492856445257,-41.32601440663852
